,País,Categoria,Ano_Tipo,Valor,Ano,Tipo
418,Nova Zelândia,Espumantes,1971_Peso,0.0,1971,Peso
419,Paises Baixos,Espumantes,1971_Peso,0.0,1971,Peso
420,Panama,Espumantes,1971_Peso,0.0,1971,Peso
421,Peru,Espumantes,1971_Peso,0.0,1971,Peso
422,Portugal,Espumantes,1971_Peso,2054.0,1971,Peso
423,Reino Unido,Espumantes,1971_Peso,0.0,1971,Peso
424,Romenia,Espumantes,1971_Peso,0.0,1971,Peso
425,Suíça,Espumantes,1971_Peso,0.0,1971,Peso
426,Tunisia,Espumantes,1971_Peso,0.0,1971,Peso
427,Ucrânia,Espumantes,1971_Peso,0.0,1971,Peso
428,Uruguai,Espumantes,1971_Peso,0.0,1971,Peso
429,Não consta na tabela,Espumantes,1971_Peso,0.0,1971,Peso
430,Não declarados,Espumantes,1971_Peso,0.0,1971,Peso
431,Outros,Espumantes,1971_Peso,3772.0,1971,Peso
432,Africa do Sul,Vinhos de mesa,1971_Peso,0.0,1971,Peso
433,Alemanha,Vinhos de mesa,1971_Peso,34606.0,1971,Peso
434,Argélia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
435,Arábia Saudita,Vinhos de mesa,1971_Peso,0.0,1971,Peso
436,Argentina,Vinhos de mesa,1971_Peso,24942.0,1971,Peso
437,Armênia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
438,Austrália,Vinhos de mesa,1971_Peso,0.0,1971,Peso
439,Áustria,Vinhos de mesa,1971_Peso,0.0,1971,Peso
440,Bermudas,Vinhos de mesa,1971_Peso,0.0,1971,Peso
441,Bélgica,Vinhos de mesa,1971_Peso,0.0,1971,Peso
442,Bolívia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
443,Bósnia-Herzegovina,Vinhos de mesa,1971_Peso,0.0,1971,Peso
444,Brasil,Vinhos de mesa,1971_Peso,0.0,1971,Peso
445,Bulgária,Vinhos de mesa,1971_Peso,0.0,1971,Peso
446,Canada,Vinhos de mesa,1971_Peso,0.0,1971,Peso
447,Chile,Vinhos de mesa,1971_Peso,74406.0,1971,Peso
448,China,Vinhos de mesa,1971_Peso,0.0,1971,Peso
449,"Coreia do Sul, República",Vinhos de mesa,1971_Peso,0.0,1971,Peso
450,Croácia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
451,Emirados Árabes Unidos,Vinhos de mesa,1971_Peso,0.0,1971,Peso
452,Eslovênia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
453,Eslováquia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
454,Espanha,Vinhos de mesa,1971_Peso,140507.0,1971,Peso
455,Estados Unidos,Vinhos de mesa,1971_Peso,915.0,1971,Peso
456,França,Vinhos de mesa,1971_Peso,88714.0,1971,Peso
457,Geórgia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
458,"Geórgia do Sul e Sandwich do Sul, Ilhas",Vinhos de mesa,1971_Peso,0.0,1971,Peso
459,Grécia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
460,Hong Kong,Vinhos de mesa,1971_Peso,0.0,1971,Peso
461,Hungria,Vinhos de mesa,1971_Peso,0.0,1971,Peso
462,Indonesia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
463,Irlanda,Vinhos de mesa,1971_Peso,0.0,1971,Peso
464,Israel,Vinhos de mesa,1971_Peso,0.0,1971,Peso
465,Itália,Vinhos de mesa,1971_Peso,108409.0,1971,Peso
466,Japão,Vinhos de mesa,1971_Peso,0.0,1971,Peso
467,Iugoslavia,Vinhos de mesa,1971_Peso,640.0,1971,Peso
468,Líbano,Vinhos de mesa,1971_Peso,0.0,1971,Peso
469,Luxemburgo,Vinhos de mesa,1971_Peso,0.0,1971,Peso
470,Macedônia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
471,Marrocos,Vinhos de mesa,1971_Peso,0.0,1971,Peso
472,México,Vinhos de mesa,1971_Peso,0.0,1971,Peso
473,Moldávia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
474,Montenegro,Vinhos de mesa,1971_Peso,0.0,1971,Peso
475,Noruega,Vinhos de mesa,1971_Peso,0.0,1971,Peso
476,Nova Zelândia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
477,Paises Baixos (Holanda),Vinhos de mesa,1971_Peso,0.0,1971,Peso
478,Panamá,Vinhos de mesa,1971_Peso,0.0,1971,Peso
479,Peru,Vinhos de mesa,1971_Peso,0.0,1971,Peso
480,Porto Rico,Vinhos de mesa,1971_Peso,0.0,1971,Peso
481,Portugal,Vinhos de mesa,1971_Peso,897310.0,1971,Peso
482,Reino Unido,Vinhos de mesa,1971_Peso,0.0,1971,Peso
483,Republica Dominicana,Vinhos de mesa,1971_Peso,0.0,1971,Peso
484,Romênia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
485,Rússia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
486,San Marino,Vinhos de mesa,1971_Peso,0.0,1971,Peso
487,Sérvia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
488,Síria,Vinhos de mesa,1971_Peso,0.0,1971,Peso
489,Suíça,Vinhos de mesa,1971_Peso,0.0,1971,Peso
490,"Tcheca, República",Vinhos de mesa,1971_Peso,0.0,1971,Peso
491,Tunísia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
492,Turquia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
493,Ucrânia,Vinhos de mesa,1971_Peso,0.0,1971,Peso
494,Uruguai,Vinhos de mesa,1971_Peso,1917.0,1971,Peso
495,Não consta na tabela,Vinhos de mesa,1971_Peso,0.0,1971,Peso
496,Não declarados,Vinhos de mesa,1971_Peso,0.0,1971,Peso
497,Outros,Vinhos de mesa,1971_Peso,77789.0,1971,Peso
498,Argélia,Uvas frescas,1971_Peso,0.0,1971,Peso
499,Argentina,Uvas frescas,1971_Peso,1805310.0,1971,Peso
500,Brasil,Uvas frescas,1971_Peso,0.0,1971,Peso
501,Chile,Uvas frescas,1971_Peso,1485897.0,1971,Peso
502,Colômbia,Uvas frescas,1971_Peso,3312.0,1971,Peso
503,Egito,Uvas frescas,1971_Peso,0.0,1971,Peso
504,Espanha,Uvas frescas,1971_Peso,1371457.0,1971,Peso
505,Estados Unidos,Uvas frescas,1971_Peso,12403.0,1971,Peso
506,Grécia,Uvas frescas,1971_Peso,74700.0,1971,Peso
507,Itália,Uvas frescas,1971_Peso,9960.0,1971,Peso
508,México,Uvas frescas,1971_Peso,12000.0,1971,Peso
509,Peru,Uvas frescas,1971_Peso,0.0,1971,Peso
510,Paraguai,Uvas frescas,1971_Peso,0.0,1971,Peso
511,Portugal,Uvas frescas,1971_Peso,800.0,1971,Peso
512,Panamá,Uvas frescas,1971_Peso,0.0,1971,Peso
513,Reino Unido,Uvas frescas,1971_Peso,0.0,1971,Peso
514,Uruguai,Uvas frescas,1971_Peso,0.0,1971,Peso
515,Venezuela,Uvas frescas,1971_Peso,400.0,1971,Peso
516,Não consta na tabela,Uvas frescas,1971_Peso,0.0,1971,Peso
517,Outros,Uvas frescas,1971_Peso,0.0,1971,Peso
518,Africa do Sul,Suco,1971_Peso,0.0,1971,Peso
519,Alemanha,Suco,1971_Peso,0.0,1971,Peso
520,Argentina,Suco,1971_Peso,0.0,1971,Peso
521,Austria,Suco,1971_Peso,0.0,1971,Peso
522,Canadá,Suco,1971_Peso,0.0,1971,Peso
523,"Coreia do Sul, República",Suco,1971_Peso,0.0,1971,Peso
524,"Coreia do Norte, República",Suco,1971_Peso,0.0,1971,Peso
525,Chile,Suco,1971_Peso,0.0,1971,Peso
526,China,Suco,1971_Peso,0.0,1971,Peso
527,Dinamarca,Suco,1971_Peso,34.0,1971,Peso
528,Espanha,Suco,1971_Peso,0.0,1971,Peso
529,Estados Unidos,Suco,1971_Peso,210.0,1971,Peso
530,França,Suco,1971_Peso,81.0,1971,Peso
531,Guiana,Suco,1971_Peso,0.0,1971,Peso
532,Israel,Suco,1971_Peso,0.0,1971,Peso
533,itália,Suco,1971_Peso,0.0,1971,Peso
534,Japão,Suco,1971_Peso,0.0,1971,Peso
535,Líbano,Suco,1971_Peso,0.0,1971,Peso
536,México,Suco,1971_Peso,0.0,1971,Peso
537,Países Baixos,Suco,1971_Peso,0.0,1971,Peso
538,Panamá,Suco,1971_Peso,0.0,1971,Peso
539,Peru,Suco,1971_Peso,0.0,1971,Peso
540,Portugal,Suco,1971_Peso,160.0,1971,Peso
541,Reino Unido,Suco,1971_Peso,0.0,1971,Peso
542,Taiwan,Suco,1971_Peso,0.0,1971,Peso
543,Turquia,Suco,1971_Peso,0.0,1971,Peso
544,Uruguai,Suco,1971_Peso,0.0,1971,Peso
545,Venezuela,Suco,1971_Peso,0.0,1971,Peso
546,Outros,Suco,1971_Peso,0.0,1971,Peso
547,Afeganistão,Uvas passas,1971_Peso,0.0,1971,Peso
548,África do Sul,Uvas passas,1971_Peso,0.0,1971,Peso
549,"Alemanha, República Democrática",Uvas passas,1971_Peso,0.0,1971,Peso
550,Arábia Saudita,Uvas passas,1971_Peso,0.0,1971,Peso
551,Argentina,Uvas passas,1971_Peso,1206326.0,1971,Peso
552,Austrália,Uvas passas,1971_Peso,0.0,1971,Peso
553,Bélgica,Uvas passas,1971_Peso,0.0,1971,Peso
554,Chile,Uvas passas,1971_Peso,0.0,1971,Peso
555,China,Uvas passas,1971_Peso,0.0,1971,Peso
556,China Continental,Uvas passas,1971_Peso,0.0,1971,Peso
557,Cingapura,Uvas passas,1971_Peso,0.0,1971,Peso
558,Costa Rica,Uvas passas,1971_Peso,0.0,1971,Peso
559,Emirados,Uvas passas,1971_Peso,0.0,1971,Peso
560,Espanha,Uvas passas,1971_Peso,15000.0,1971,Peso
561,Estados Unidos,Uvas passas,1971_Peso,429346.0,1971,Peso
562,França,Uvas passas,1971_Peso,0.0,1971,Peso
563,Grécia,Uvas passas,1971_Peso,302825.0,1971,Peso
564,Guiana Britânica,Uvas passas,1971_Peso,0.0,1971,Peso
565,Índia,Uvas passas,1971_Peso,0.0,1971,Peso
566,Irã,Uvas passas,1971_Peso,0.0,1971,Peso
567,Itália,Uvas passas,1971_Peso,27860.0,1971,Peso
568,Japão,Uvas passas,1971_Peso,7221.0,1971,Peso
569,México,Uvas passas,1971_Peso,209257.0,1971,Peso
570,Países Baixos,Uvas passas,1971_Peso,0.0,1971,Peso
571,Paraguai,Uvas passas,1971_Peso,0.0,1971,Peso
572,Peru,Uvas passas,1971_Peso,0.0,1971,Peso
573,Portugal,Uvas passas,1971_Peso,0.0,1971,Peso
574,Reino Unido,Uvas passas,1971_Peso,211.0,1971,Peso
575,Suécia,Uvas passas,1971_Peso,0.0,1971,Peso
576,Turquia,Uvas passas,1971_Peso,306025.0,1971,Peso
577,Uruguai,Uvas passas,1971_Peso,0.0,1971,Peso
578,Uzbequistão,Uvas passas,1971_Peso,0.0,1971,Peso
579,Venezuela,Uvas passas,1971_Peso,0.0,1971,Peso
580,Não consta na tabela,Uvas passas,1971_Peso,0.0,1971,Peso
581,Outros,Uvas passas,1971_Peso,0.0,1971,Peso
582,Africa do Sul,Espumantes,1971_Valor,0.0,1971,Valor
583,Alemanha,Espumantes,1971_Valor,36.0,1971,Valor
584,Argentina,Espumantes,1971_Valor,7543.0,1971,Valor
585,Austrália,Espumantes,1971_Valor,0.0,1971,Valor
586,Austria,Espumantes,1971_Valor,0.0,1971,Valor
587,Bermudas,Espumantes,1971_Valor,0.0,1971,Valor
588,Bahamas,Espumantes,1971_Valor,0.0,1971,Valor
589,Bélgica,Espumantes,1971_Valor,0.0,1971,Valor
590,Brasil,Espumantes,1971_Valor,0.0,1971,Valor
591,Bulgaria,Espumantes,1971_Valor,0.0,1971,Valor
592,Canada,Espumantes,1971_Valor,0.0,1971,Valor
593,Chile,Espumantes,1971_Valor,0.0,1971,Valor
594,Croácia,Espumantes,1971_Valor,0.0,1971,Valor
595,Cuba,Espumantes,1971_Valor,0.0,1971,Valor
596,Emirados Arabes Unidos,Espumantes,1971_Valor,0.0,1971,Valor
597,Eslovênia,Espumantes,1971_Valor,0.0,1971,Valor
598,Espanha,Espumantes,1971_Valor,5230.0,1971,Valor
599,Estados Unidos,Espumantes,1971_Valor,0.0,1971,Valor
600,França,Espumantes,1971_Valor,72645.0,1971,Valor
601,Geórgia,Espumantes,1971_Valor,0.0,1971,Valor
602,Grecia,Espumantes,1971_Valor,0.0,1971,Valor
603,Hong Kong,Espumantes,1971_Valor,0.0,1971,Valor
604,Hungria,Espumantes,1971_Valor,0.0,1971,Valor
605,Indonesia,Espumantes,1971_Valor,0.0,1971,Valor
606,Irlanda,Espumantes,1971_Valor,0.0,1971,Valor
607,Israel,Espumantes,1971_Valor,349.0,1971,Valor
608,Itália,Espumantes,1971_Valor,485.0,1971,Valor
609,Luxemburgo,Espumantes,1971_Valor,0.0,1971,Valor
610,Mexico,Espumantes,1971_Valor,0.0,1971,Valor
611,Moldávia,Espumantes,1971_Valor,0.0,1971,Valor
612,Nova Zelândia,Espumantes,1971_Valor,0.0,1971,Valor
613,Paises Baixos,Espumantes,1971_Valor,0.0,1971,Valor
614,Panama,Espumantes,1971_Valor,0.0,1971,Valor
615,Peru,Espumantes,1971_Valor,0.0,1971,Valor
616,Portugal,Espumantes,1971_Valor,3090.0,1971,Valor
617,Reino Unido,Espumantes,1971_Valor,0.0,1971,Valor
618,Romenia,Espumantes,1971_Valor,0.0,1971,Valor
619,Suíça,Espumantes,1971_Valor,0.0,1971,Valor
620,Tunisia,Espumantes,1971_Valor,0.0,1971,Valor
621,Ucrânia,Espumantes,1971_Valor,0.0,1971,Valor
622,Uruguai,Espumantes,1971_Valor,0.0,1971,Valor
623,Não consta na tabela,Espumantes,1971_Valor,0.0,1971,Valor
624,Não declarados,Espumantes,1971_Valor,0.0,1971,Valor
625,Outros,Espumantes,1971_Valor,2358.0,1971,Valor
626,Africa do Sul,Vinhos de mesa,1971_Valor,0.0,1971,Valor
627,Alemanha,Vinhos de mesa,1971_Valor,26027.0,1971,Valor
628,Argélia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
629,Arábia Saudita,Vinhos de mesa,1971_Valor,0.0,1971,Valor
630,Argentina,Vinhos de mesa,1971_Valor,15022.0,1971,Valor
631,Armênia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
632,Austrália,Vinhos de mesa,1971_Valor,0.0,1971,Valor
633,Áustria,Vinhos de mesa,1971_Valor,0.0,1971,Valor
634,Bermudas,Vinhos de mesa,1971_Valor,0.0,1971,Valor
635,Bélgica,Vinhos de mesa,1971_Valor,0.0,1971,Valor
636,Bolívia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
637,Bósnia-Herzegovina,Vinhos de mesa,1971_Valor,0.0,1971,Valor
638,Brasil,Vinhos de mesa,1971_Valor,0.0,1971,Valor
639,Bulgária,Vinhos de mesa,1971_Valor,0.0,1971,Valor
640,Canada,Vinhos de mesa,1971_Valor,0.0,1971,Valor
641,Chile,Vinhos de mesa,1971_Valor,52240.0,1971,Valor
642,China,Vinhos de mesa,1971_Valor,0.0,1971,Valor
643,"Coreia do Sul, República",Vinhos de mesa,1971_Valor,0.0,1971,Valor
644,Croácia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
645,Emirados Árabes Unidos,Vinhos de mesa,1971_Valor,0.0,1971,Valor
646,Eslovênia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
647,Eslováquia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
648,Espanha,Vinhos de mesa,1971_Valor,50191.0,1971,Valor
649,Estados Unidos,Vinhos de mesa,1971_Valor,190.0,1971,Valor
650,França,Vinhos de mesa,1971_Valor,72978.0,1971,Valor
651,Geórgia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
652,"Geórgia do Sul e Sandwich do Sul, Ilhas",Vinhos de mesa,1971_Valor,0.0,1971,Valor
653,Grécia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
654,Hong Kong,Vinhos de mesa,1971_Valor,0.0,1971,Valor
655,Hungria,Vinhos de mesa,1971_Valor,0.0,1971,Valor
656,Indonesia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
657,Irlanda,Vinhos de mesa,1971_Valor,0.0,1971,Valor
658,Israel,Vinhos de mesa,1971_Valor,0.0,1971,Valor
659,Itália,Vinhos de mesa,1971_Valor,56377.0,1971,Valor
660,Japão,Vinhos de mesa,1971_Valor,0.0,1971,Valor
661,Iugoslavia,Vinhos de mesa,1971_Valor,375.0,1971,Valor
662,Líbano,Vinhos de mesa,1971_Valor,0.0,1971,Valor
663,Luxemburgo,Vinhos de mesa,1971_Valor,0.0,1971,Valor
664,Macedônia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
665,Marrocos,Vinhos de mesa,1971_Valor,0.0,1971,Valor
666,México,Vinhos de mesa,1971_Valor,0.0,1971,Valor
667,Moldávia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
668,Montenegro,Vinhos de mesa,1971_Valor,0.0,1971,Valor
669,Noruega,Vinhos de mesa,1971_Valor,0.0,1971,Valor
670,Nova Zelândia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
671,Paises Baixos (Holanda),Vinhos de mesa,1971_Valor,0.0,1971,Valor
672,Panamá,Vinhos de mesa,1971_Valor,0.0,1971,Valor
673,Peru,Vinhos de mesa,1971_Valor,0.0,1971,Valor
674,Porto Rico,Vinhos de mesa,1971_Valor,0.0,1971,Valor
675,Portugal,Vinhos de mesa,1971_Valor,620790.0,1971,Valor
676,Reino Unido,Vinhos de mesa,1971_Valor,0.0,1971,Valor
677,Republica Dominicana,Vinhos de mesa,1971_Valor,0.0,1971,Valor
678,Romênia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
679,Rússia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
680,San Marino,Vinhos de mesa,1971_Valor,0.0,1971,Valor
681,Sérvia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
682,Síria,Vinhos de mesa,1971_Valor,0.0,1971,Valor
683,Suíça,Vinhos de mesa,1971_Valor,0.0,1971,Valor
684,"Tcheca, República",Vinhos de mesa,1971_Valor,0.0,1971,Valor
685,Tunísia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
686,Turquia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
687,Ucrânia,Vinhos de mesa,1971_Valor,0.0,1971,Valor
688,Uruguai,Vinhos de mesa,1971_Valor,636.0,1971,Valor
689,Não consta na tabela,Vinhos de mesa,1971_Valor,0.0,1971,Valor
690,Não declarados,Vinhos de mesa,1971_Valor,0.0,1971,Valor
691,Outros,Vinhos de mesa,1971_Valor,42028.0,1971,Valor
692,Argélia,Uvas frescas,1971_Valor,0.0,1971,Valor
693,Argentina,Uvas frescas,1971_Valor,684328.0,1971,Valor
694,Brasil,Uvas frescas,1971_Valor,0.0,1971,Valor
695,Chile,Uvas frescas,1971_Valor,381705.0,1971,Valor
696,Colômbia,Uvas frescas,1971_Valor,2168.0,1971,Valor
697,Egito,Uvas frescas,1971_Valor,0.0,1971,Valor
698,Espanha,Uvas frescas,1971_Valor,433924.0,1971,Valor
699,Estados Unidos,Uvas frescas,1971_Valor,5760.0,1971,Valor
700,Grécia,Uvas frescas,1971_Valor,14940.0,1971,Valor
701,Itália,Uvas frescas,1971_Valor,1195.0,1971,Valor
702,México,Uvas frescas,1971_Valor,4800.0,1971,Valor
703,Peru,Uvas frescas,1971_Valor,0.0,1971,Valor
704,Paraguai,Uvas frescas,1971_Valor,0.0,1971,Valor
705,Portugal,Uvas frescas,1971_Valor,438.0,1971,Valor
706,Panamá,Uvas frescas,1971_Valor,0.0,1971,Valor
707,Reino Unido,Uvas frescas,1971_Valor,0.0,1971,Valor
708,Uruguai,Uvas frescas,1971_Valor,0.0,1971,Valor
709,Venezuela,Uvas frescas,1971_Valor,511.0,1971,Valor
710,Não consta na tabela,Uvas frescas,1971_Valor,0.0,1971,Valor
711,Outros,Uvas frescas,1971_Valor,0.0,1971,Valor
712,Africa do Sul,Suco,1971_Valor,0.0,1971,Valor
713,Alemanha,Suco,1971_Valor,0.0,1971,Valor
714,Argentina,Suco,1971_Valor,0.0,1971,Valor
715,Austria,Suco,1971_Valor,0.0,1971,Valor
716,Canadá,Suco,1971_Valor,0.0,1971,Valor
717,"Coreia do Sul, República",Suco,1971_Valor,0.0,1971,Valor
718,"Coreia do Norte, República",Suco,1971_Valor,0.0,1971,Valor
719,Chile,Suco,1971_Valor,0.0,1971,Valor
720,China,Suco,1971_Valor,0.0,1971,Valor
721,Dinamarca,Suco,1971_Valor,16.0,1971,Valor
722,Espanha,Suco,1971_Valor,0.0,1971,Valor
723,Estados Unidos,Suco,1971_Valor,777.0,1971,Valor
724,França,Suco,1971_Valor,48.0,1971,Valor
725,Guiana,Suco,1971_Valor,0.0,1971,Valor
726,Israel,Suco,1971_Valor,0.0,1971,Valor
727,itália,Suco,1971_Valor,0.0,1971,Valor
728,Japão,Suco,1971_Valor,0.0,1971,Valor
729,Líbano,Suco,1971_Valor,0.0,1971,Valor
730,México,Suco,1971_Valor,0.0,1971,Valor
731,Países Baixos,Suco,1971_Valor,0.0,1971,Valor
732,Panamá,Suco,1971_Valor,0.0,1971,Valor
733,Peru,Suco,1971_Valor,0.0,1971,Valor
734,Portugal,Suco,1971_Valor,109.0,1971,Valor
735,Reino Unido,Suco,1971_Valor,0.0,1971,Valor
736,Taiwan,Suco,1971_Valor,0.0,1971,Valor
737,Turquia,Suco,1971_Valor,0.0,1971,Valor
738,Uruguai,Suco,1971_Valor,0.0,1971,Valor
739,Venezuela,Suco,1971_Valor,0.0,1971,Valor
740,Outros,Suco,1971_Valor,0.0,1971,Valor
741,Afeganistão,Uvas passas,1971_Valor,0.0,1971,Valor
742,África do Sul,Uvas passas,1971_Valor,0.0,1971,Valor
743,"Alemanha, República Democrática",Uvas passas,1971_Valor,0.0,1971,Valor
744,Arábia Saudita,Uvas passas,1971_Valor,0.0,1971,Valor
745,Argentina,Uvas passas,1971_Valor,936632.0,1971,Valor
746,Austrália,Uvas passas,1971_Valor,0.0,1971,Valor
747,Bélgica,Uvas passas,1971_Valor,0.0,1971,Valor
748,Chile,Uvas passas,1971_Valor,0.0,1971,Valor
749,China,Uvas passas,1971_Valor,0.0,1971,Valor
750,China Continental,Uvas passas,1971_Valor,0.0,1971,Valor
751,Cingapura,Uvas passas,1971_Valor,0.0,1971,Valor
752,Costa Rica,Uvas passas,1971_Valor,0.0,1971,Valor
753,Emirados,Uvas passas,1971_Valor,0.0,1971,Valor
754,Espanha,Uvas passas,1971_Valor,14403.0,1971,Valor
755,Estados Unidos,Uvas passas,1971_Valor,292067.0,1971,Valor
756,França,Uvas passas,1971_Valor,0.0,1971,Valor
757,Grécia,Uvas passas,1971_Valor,95349.0,1971,Valor
758,Guiana Britânica,Uvas passas,1971_Valor,0.0,1971,Valor
759,Índia,Uvas passas,1971_Valor,0.0,1971,Valor
760,Irã,Uvas passas,1971_Valor,0.0,1971,Valor
761,Itália,Uvas passas,1971_Valor,7104.0,1971,Valor
762,Japão,Uvas passas,1971_Valor,4458.0,1971,Valor
763,México,Uvas passas,1971_Valor,129483.0,1971,Valor
764,Países Baixos,Uvas passas,1971_Valor,0.0,1971,Valor
765,Paraguai,Uvas passas,1971_Valor,0.0,1971,Valor
766,Peru,Uvas passas,1971_Valor,0.0,1971,Valor
767,Portugal,Uvas passas,1971_Valor,0.0,1971,Valor
768,Reino Unido,Uvas passas,1971_Valor,174.0,1971,Valor
769,Suécia,Uvas passas,1971_Valor,0.0,1971,Valor
770,Turquia,Uvas passas,1971_Valor,88018.0,1971,Valor
771,Uruguai,Uvas passas,1971_Valor,0.0,1971,Valor
772,Uzbequistão,Uvas passas,1971_Valor,0.0,1971,Valor
773,Venezuela,Uvas passas,1971_Valor,0.0,1971,Valor
774,Não consta na tabela,Uvas passas,1971_Valor,0.0,1971,Valor
775,Outros,Uvas passas,1971_Valor,0.0,1971,Valor
776,Africa do Sul,Espumantes,1972_Peso,0.0,1972,Peso
777,Alemanha,Espumantes,1972_Peso,2864.0,1972,Peso
778,Argentina,Espumantes,1972_Peso,35301.0,1972,Peso
779,Austrália,Espumantes,1972_Peso,0.0,1972,Peso
780,Austria,Espumantes,1972_Peso,0.0,1972,Peso
781,Bermudas,Espumantes,1972_Peso,0.0,1972,Peso
782,Bahamas,Espumantes,1972_Peso,0.0,1972,Peso
783,Bélgica,Espumantes,1972_Peso,0.0,1972,Peso
784,Brasil,Espumantes,1972_Peso,0.0,1972,Peso
785,Bulgaria,Espumantes,1972_Peso,0.0,1972,Peso
786,Canada,Espumantes,1972_Peso,0.0,1972,Peso
787,Chile,Espumantes,1972_Peso,201.0,1972,Peso
788,Croácia,Espumantes,1972_Peso,0.0,1972,Peso
789,Cuba,Espumantes,1972_Peso,0.0,1972,Peso
790,Emirados Arabes Unidos,Espumantes,1972_Peso,0.0,1972,Peso
791,Eslovênia,Espumantes,1972_Peso,0.0,1972,Peso
792,Espanha,Espumantes,1972_Peso,27461.0,1972,Peso
793,Estados Unidos,Espumantes,1972_Peso,0.0,1972,Peso
794,França,Espumantes,1972_Peso,35899.0,1972,Peso
795,Geórgia,Espumantes,1972_Peso,0.0,1972,Peso
796,Grecia,Espumantes,1972_Peso,0.0,1972,Peso
797,Hong Kong,Espumantes,1972_Peso,0.0,1972,Peso
798,Hungria,Espumantes,1972_Peso,0.0,1972,Peso
799,Indonesia,Espumantes,1972_Peso,0.0,1972,Peso
800,Irlanda,Espumantes,1972_Peso,0.0,1972,Peso
801,Israel,Espumantes,1972_Peso,0.0,1972,Peso
802,Itália,Espumantes,1972_Peso,5054.0,1972,Peso
803,Luxemburgo,Espumantes,1972_Peso,0.0,1972,Peso
804,Mexico,Espumantes,1972_Peso,0.0,1972,Peso
805,Moldávia,Espumantes,1972_Peso,0.0,1972,Peso
806,Nova Zelândia,Espumantes,1972_Peso,0.0,1972,Peso
807,Paises Baixos,Espumantes,1972_Peso,0.0,1972,Peso
808,Panama,Espumantes,1972_Peso,0.0,1972,Peso
809,Peru,Espumantes,1972_Peso,0.0,1972,Peso
810,Portugal,Espumantes,1972_Peso,12768.0,1972,Peso
811,Reino Unido,Espumantes,1972_Peso,0.0,1972,Peso
812,Romenia,Espumantes,1972_Peso,0.0,1972,Peso
813,Suíça,Espumantes,1972_Peso,0.0,1972,Peso
814,Tunisia,Espumantes,1972_Peso,0.0,1972,Peso
815,Ucrânia,Espumantes,1972_Peso,0.0,1972,Peso
816,Uruguai,Espumantes,1972_Peso,0.0,1972,Peso
817,Não consta na tabela,Espumantes,1972_Peso,0.0,1972,Peso
818,Não declarados,Espumantes,1972_Peso,0.0,1972,Peso
819,Outros,Espumantes,1972_Peso,576.0,1972,Peso
820,Africa do Sul,Vinhos de mesa,1972_Peso,0.0,1972,Peso
821,Alemanha,Vinhos de mesa,1972_Peso,134438.0,1972,Peso
822,Argélia,Vinhos de mesa,1972_Peso,0.0,1972,Peso
823,Arábia Saudita,Vinhos de mesa,1972_Peso,0.0,1972,Peso
824,Argentina,Vinhos de mesa,1972_Peso,104906.0,1972,Peso
825,Armênia,Vinhos de mesa,1972_Peso,0.0,1972,Peso
826,Austrália,Vinhos de mesa,1972_Peso,0.0,1972,Peso
827,Áustria,Vinhos de mesa,1972_Peso,353.0,1972,Peso
828,Bermudas,Vinhos de mesa,1972_Peso,0.0,1972,Peso
829,Bélgica,Vinhos de mesa,1972_Peso,0.0,1972,Peso
830,Bolívia,Vinhos de mesa,1972_Peso,0.0,1972,Peso
831,Bósnia-Herzegovina,Vinhos de mesa,1972_Peso,0.0,1972,Peso
832,Brasil,Vinhos de mesa,1972_Peso,0.0,1972,Peso
833,Bulgária,Vinhos de mesa,1972_Peso,0.0,1972,Peso
